2024-05-03 17:58:11,Bitcoin,59518.96
2024-05-03 17:58:31,Bitcoin,59524.14
2024-05-03 17:58:53,Bitcoin,59524.14
2024-05-03 18:00:02,Bitcoin,59524.14
2024-05-03 18:03:01,Bitcoin,59504.00
2024-05-03 18:06:01,Bitcoin,59413.26
2024-05-03 18:09:02,Bitcoin,59376.98
2024-05-03 18:12:02,Bitcoin,59411.34
2024-05-03 18:15:01,Bitcoin,59411.34
2024-05-03 18:18:03,Bitcoin,59344.83
2024-05-03 18:21:01,Bitcoin,59344.83
2024-05-03 18:24:02,Bitcoin,59376.91
2024-05-03 18:27:01,Bitcoin,59376.91
2024-05-03 18:30:02,Bitcoin,59325.93
2024-05-03 18:33:01,Bitcoin,59328.90
2024-05-03 18:36:02,Bitcoin,59309.01
2024-05-03 18:39:03,Bitcoin,59193.38
2024-05-03 18:42:01,Bitcoin,59193.38
2024-05-03 18:45:01,Bitcoin,59022.90
2024-05-03 18:48:02,Bitcoin,58911.22
2024-05-03 18:51:02,Bitcoin,58928.71
2024-05-03 18:54:01,Bitcoin,58906.21
2024-05-03 18:57:01,Bitcoin,58934.01
2024-05-03 19:00:02,Bitcoin,58926.95
2024-05-03 19:03:01,Bitcoin,59044.80
2024-05-03 19:06:01,Bitcoin,58939.22
2024-05-03 19:09:02,Bitcoin,58983.27
2024-05-03 19:12:03,Bitcoin,58951.48
2024-05-03 19:15:01,Bitcoin,58951.48
2024-05-03 19:18:02,Bitcoin,59044.55
2024-05-03 19:21:01,Bitcoin,59035.85
2024-05-03 19:24:02,Bitcoin,59116.94
2024-05-03 19:27:01,Bitcoin,59116.94
2024-05-03 19:30:02,Bitcoin,59178.48
2024-05-03 19:33:01,Bitcoin,59178.48
2024-05-03 19:36:01,Bitcoin,59197.30
2024-05-03 19:39:02,Bitcoin,59139.14
2024-05-03 19:42:01,Bitcoin,59101.42
2024-05-03 19:45:02,Bitcoin,59103.15
2024-05-03 19:48:01,Bitcoin,59138.16
2024-05-03 19:51:01,Bitcoin,59129.48
2024-05-03 19:54:01,Bitcoin,59195.99
2024-05-03 19:57:04,Bitcoin,59316.87
2024-05-03 20:00:01,Bitcoin,59316.87
2024-05-03 20:03:02,Bitcoin,59274.12
2024-05-03 20:06:01,Bitcoin,59169.19
2024-05-03 20:09:02,Bitcoin,59150.22
2024-05-03 20:12:03,Bitcoin,59179.59
2024-05-03 20:15:01,Bitcoin,59179.59
2024-05-03 20:18:02,Bitcoin,59153.40
2024-05-03 20:21:01,Bitcoin,59153.40
2024-05-03 20:24:02,Bitcoin,59086.32
2024-05-03 20:27:03,Bitcoin,59052.17
2024-05-03 20:30:03,Bitcoin,59095.63
2024-05-03 20:33:01,Bitcoin,59095.63
2024-05-03 20:36:01,Bitcoin,59653.05
2024-05-03 20:39:02,Bitcoin,60227.96
2024-05-03 20:42:01,Bitcoin,60227.96
2024-05-03 20:45:02,Bitcoin,60345.76
2024-05-03 20:48:02,Bitcoin,60511.11
2024-05-03 20:51:01,Bitcoin,60622.50
2024-05-03 20:54:02,Bitcoin,60429.04
2024-05-03 20:57:01,Bitcoin,60429.04
2024-05-03 21:00:02,Bitcoin,60588.13
2024-05-03 21:03:01,Bitcoin,60645.47
2024-05-03 21:06:02,Bitcoin,60725.82
2024-05-03 21:09:01,Bitcoin,61007.25
2024-05-03 21:12:01,Bitcoin,60994.68
2024-05-03 21:15:02,Bitcoin,61012.22
2024-05-03 21:18:02,Bitcoin,61012.22
2024-05-03 21:21:01,Bitcoin,61155.81
2024-05-03 21:24:02,Bitcoin,61043.85
2024-05-03 21:27:01,Bitcoin,61087.03
2024-05-03 21:30:04,Bitcoin,60980.18
2024-05-03 21:33:01,Bitcoin,60980.18
2024-05-03 21:36:01,Bitcoin,61414.83
2024-05-03 21:39:02,Bitcoin,61586.95
2024-05-03 21:42:01,Bitcoin,61579.39
2024-05-03 21:45:01,Bitcoin,61556.91
2024-05-03 21:48:01,Bitcoin,61567.79
2024-05-03 21:51:02,Bitcoin,61680.01
2024-05-03 21:54:01,Bitcoin,61623.57
2024-05-03 21:57:01,Bitcoin,61581.25
2024-05-03 22:00:01,Bitcoin,61602.17
2024-05-03 22:03:02,Bitcoin,61772.75
2024-05-03 22:06:01,Bitcoin,62039.96
2024-05-03 22:09:03,Bitcoin,61755.18
2024-05-03 22:12:02,Bitcoin,61625.36
2024-05-03 22:15:01,Bitcoin,61612.25
2024-05-03 22:18:01,Bitcoin,61596.10
2024-05-03 22:21:01,Bitcoin,61565.54
2024-05-03 22:24:02,Bitcoin,61463.60
2024-05-03 22:27:02,Bitcoin,61679.81
2024-05-03 22:30:04,Bitcoin,61700.28
2024-05-04 18:04:18,Bitcoin,63151.80
2024-05-04 18:05:02,Bitcoin,63151.80
2024-05-04 18:06:05,Bitcoin,63151.80
2024-05-04 18:10:01,Bitcoin,63212.23
2024-05-04 18:15:01,Bitcoin,63194.59
2024-05-04 18:20:02,Bitcoin,63179.61
2024-05-04 18:25:02,Bitcoin,63169.07
2024-05-04 18:30:01,Bitcoin,63293.53
2024-05-04 18:35:01,Bitcoin,63346.45
2024-05-04 18:35:58,Bitcoin,63397.18
2024-05-04 18:38:45,Bitcoin,63397.18
2024-05-04 18:39:07,Bitcoin,63396.09
2024-05-04 18:40:02,Bitcoin,63396.09
2024-05-04 18:45:02,Bitcoin,63490.83
2024-05-04 18:50:01,Bitcoin,63762.88
2024-05-04 18:55:02,Bitcoin,64058.35
2024-05-04 19:00:01,Bitcoin,64093.40
2024-05-04 19:05:01,Bitcoin,64446.62
2024-05-04 19:10:02,Bitcoin,64282.56
2024-05-04 19:15:01,Bitcoin,64277.13
2024-05-04 19:20:02,Bitcoin,64204.40
2024-05-04 19:25:01,Bitcoin,64197.07
2024-05-04 19:30:02,Bitcoin,64321.52
2024-05-04 19:35:01,Bitcoin,64301.02
2024-05-04 19:40:01,Bitcoin,64176.57
2024-05-04 19:45:03,Bitcoin,64136.75
2024-05-04 19:50:01,Bitcoin,64159.04
2024-05-04 19:55:02,Bitcoin,63887.93
2024-05-04 20:00:02,Bitcoin,63796.58
2024-05-04 20:05:04,Bitcoin,63872.91
2024-05-04 20:10:01,Bitcoin,63977.54
2024-05-04 20:15:02,Bitcoin,64025.62
2024-05-04 20:20:02,Bitcoin,63920.68
2024-05-04 20:25:01,Bitcoin,63901.03
2024-05-04 20:30:02,Bitcoin,63966.74
2024-05-04 20:35:01,Bitcoin,63908.51
2024-05-04 20:40:01,Bitcoin,63884.99
2024-05-04 20:45:02,Bitcoin,63904.97
2024-05-04 20:50:01,Bitcoin,63902.79
2024-05-04 20:55:02,Bitcoin,63930.87
2024-05-04 21:00:03,Bitcoin,63960.23
2024-05-04 21:05:02,Bitcoin,64137.21
2024-05-04 21:10:01,Bitcoin,64009.85
2024-05-04 21:15:03,Bitcoin,63971.31
2024-05-04 21:20:02,Bitcoin,63898.13
2024-05-04 21:25:02,Bitcoin,63886.86
2024-05-04 21:30:01,Bitcoin,63834.98
2024-05-04 21:35:02,Bitcoin,63584.04
2024-05-04 21:40:01,Bitcoin,63590.37
2024-05-04 21:45:01,Bitcoin,63510.14
2024-05-04 21:50:02,Bitcoin,63634.69
2024-05-04 21:55:02,Bitcoin,63677.55
2024-05-04 22:00:02,Bitcoin,63652.95
2024-05-04 22:05:01,Bitcoin,63747.23
2024-05-04 22:10:02,Bitcoin,63653.22
2024-05-04 22:15:02,Bitcoin,63669.83
2024-05-04 22:20:01,Bitcoin,63655.49
2024-05-04 22:30:01,Bitcoin,63724.45
2024-05-04 22:40:02,Bitcoin,63806.80
2024-05-04 23:00:01,Bitcoin,63816.78
2024-05-05 15:30:02,Bitcoin,63678.12
2024-05-05 16:00:02,Bitcoin,63782.97
2024-05-05 16:30:04,Bitcoin,63843.52
2024-05-05 17:00:01,Bitcoin,63680.41
2024-05-05 17:30:02,Bitcoin,63698.27
2024-05-05 18:00:01,Bitcoin,63696.67
2024-05-05 18:30:02,Bitcoin,63689.76
2024-05-05 19:00:01,Bitcoin,63720.76
2024-05-05 19:30:02,Bitcoin,63871.37
2024-05-05 20:00:02,Bitcoin,63863.53
2024-05-05 20:30:02,Bitcoin,63758.32
2024-05-05 21:00:02,Bitcoin,63717.57
2024-05-05 21:30:02,Bitcoin,64183.77
2024-05-05 22:00:01,Bitcoin,64126.92
2024-05-05 22:30:02,Bitcoin,63892.84
2024-05-05 23:00:01,Bitcoin,63982.43
2024-05-06 09:30:03,Bitcoin,64317.80
2024-05-06 10:00:02,Bitcoin,64180.18
2024-05-06 10:30:02,Bitcoin,64158.25
2024-05-06 11:00:01,Bitcoin,63912.91
2024-05-06 11:30:02,Bitcoin,63864.07
2024-05-06 12:00:01,Bitcoin,63863.16
2024-05-06 12:30:02,Bitcoin,63927.32
2024-05-06 13:00:01,Bitcoin,64114.29
2024-05-06 13:30:02,Bitcoin,64264.70
2024-05-06 14:00:02,Bitcoin,64163.64
2024-05-06 14:30:01,Bitcoin,64401.78
2024-05-06 15:00:02,Bitcoin,64250.17
2024-05-06 15:30:01,Bitcoin,64277.62
2024-05-06 16:00:01,Bitcoin,64473.24
2024-05-06 16:00:20,Bitcoin,64473.24
2024-05-06 16:30:03,Bitcoin,65354.57
2024-05-06 17:00:01,Bitcoin,65107.85
2024-05-06 17:30:01,Bitcoin,65341.81
2024-05-06 18:00:01,Bitcoin,65152.91
